stdlib	stdlib/alloc/arc.cryo	94	9	ident	free_arc_inner	guess=0
stdlib	stdlib/alloc/arc.cryo	129	40	scope	of	guess=0
stdlib	stdlib/alloc/arc.cryo	131	62	member	cast	guess=0
stdlib	stdlib/alloc/arc.cryo	133	28	ident	Atomic	guess=1
stdlib	stdlib/alloc/arc.cryo	134	28	ident	Atomic	guess=1
stdlib	stdlib/alloc/arc.cryo	137	27	ident	Arc	guess=0
stdlib	stdlib/alloc/arc.cryo	145	40	scope	of	guess=0
stdlib	stdlib/alloc/arc.cryo	147	52	member	cast	guess=0
stdlib	stdlib/alloc/arc.cryo	149	28	ident	Atomic	guess=1
stdlib	stdlib/alloc/arc.cryo	150	28	ident	Atomic	guess=1
stdlib	stdlib/alloc/arc.cryo	153	27	ident	Arc	guess=0
stdlib	stdlib/alloc/arc.cryo	165	16	ident	Arc	guess=0
stdlib	stdlib/alloc/arc.cryo	174	16	ident	Weak	guess=0
stdlib	stdlib/alloc/arc.cryo	238	16	ident	Arc	guess=0
stdlib	stdlib/alloc/arc.cryo	272	16	ident	Weak	guess=0
stdlib	stdlib/alloc/arc.cryo	292	62	ident	Arc	guess=0
stdlib	stdlib/alloc/arc.cryo	304	16	ident	Weak	guess=0
stdlib	stdlib/alloc/arc.cryo	339	13	ident	release_weak	guess=0
stdlib	stdlib/alloc/arc.cryo	354	9	ident	release_weak	guess=0
stdlib	stdlib/alloc/box.cryo	73	39	scope	of	guess=0
stdlib	stdlib/alloc/box.cryo	75	39	member	cast	guess=0
stdlib	stdlib/alloc/box.cryo	78	27	ident	Box	guess=0
stdlib	stdlib/alloc/box.cryo	86	39	scope	of	guess=0
stdlib	stdlib/alloc/box.cryo	88	39	member	cast	guess=0
stdlib	stdlib/alloc/box.cryo	91	27	ident	Box	guess=0
stdlib	stdlib/alloc/box.cryo	105	16	ident	Box	guess=0
stdlib	stdlib/alloc/box.cryo	178	39	scope	of	guess=0
stdlib	stdlib/alloc/rc.cryo	73	36	scope	of	guess=0
stdlib	stdlib/alloc/rc.cryo	114	40	scope	of	guess=0
stdlib	stdlib/alloc/rc.cryo	116	61	member	cast	guess=0
stdlib	stdlib/alloc/rc.cryo	122	27	ident	Rc	guess=0
stdlib	stdlib/alloc/rc.cryo	130	40	scope	of	guess=0
stdlib	stdlib/alloc/rc.cryo	132	51	member	cast	guess=0
stdlib	stdlib/alloc/rc.cryo	138	27	ident	Rc	guess=0
stdlib	stdlib/alloc/rc.cryo	147	16	ident	Rc	guess=0
stdlib	stdlib/alloc/rc.cryo	155	16	ident	Weak	guess=0
stdlib	stdlib/alloc/rc.cryo	212	16	ident	Weak	guess=0
stdlib	stdlib/alloc/rc.cryo	224	29	ident	Rc	guess=0
stdlib	stdlib/alloc/rc.cryo	233	16	ident	Weak	guess=0
stdlib	stdlib/alloc/rc.cryo	266	17	ident	free_rc_inner	guess=0
stdlib	stdlib/alloc/rc.cryo	286	13	ident	free_rc_inner	guess=0
stdlib	stdlib/collections/array.cryo	64	16	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	74	16	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	103	34	ident	Array	guess=0
stdlib	stdlib/collections/array.cryo	170	16	ident	SliceIter	guess=1
stdlib	stdlib/collections/array.cryo	180	16	ident	RefIter	guess=0
stdlib	stdlib/collections/array.cryo	400	9	ident	sort_range	guess=0
stdlib	stdlib/collections/array.cryo	417	9	ident	sort_range_by	guess=0
stdlib	stdlib/collections/array.cryo	505	54	scope	array	guess=0
